,City,Metro,CountyName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
184,Bailey,Denver-Aurora-Lakewood,Park County,219057.0,219921.0,220693.0,220848.0,221070.0,221501.0,222043.0,222840.0,223679.0,224896.0,225878.0,226842.0,227404.0,228300.0,229088.0,230324.0,231745.0,233506.0,235516.0,237413.0,239311.0,240898.0,242416.0,244058.0,245633.0,247278.0,248674.0,250382.0,252093.0,253714.0,255081.0,256665.0,258609.0,260722.0,262707.0,264599.0,266329.0,268080.0,270100.0,272303.0,274967.0,277311.0,280108.0,281992.0,284276.0,286326.0,288874.0,291157.0,293333.0,295441.0,297719.0,300050.0,302497.0,304732.0,306873.0,308729.0,310695.0,312854.0,315384.0,317873.0,320305.0,322535.0,324851.0,327146.0,329485.0,331686.0,333016.0,335103.0,337575.0,340765.0,343289.0,346017.0,348844.0,351849.0,354967.0,357943.0,360626.0,362799.0,364927.0,367372.0,369767.0,372134.0,374112.0,375928.0,377490.0,379053.0,380563.0,382121.0,383814.0,385548.0,387510.0,389919.0,392303.0,394570.0,394623.0,393588.0,392311.0,392594.0,394029.0,395604.0,396406.0,397096.0,397973.0,399906.0,402126.0,404452.0,407759.0,411126.0,419355.0,428298.0,438751.0,446046.0,452568.0,459347.0,465773.0,473601.0,480735.0,487143.0,491338.0,499906.0,508107.0,514773.0,516196.0,517634.0,535962.0,552812.0,568402.0
185,Basalt,Edwards,Eagle County,473201.0,481983.0,482328.0,479910.0,475217.0,479597.0,480944.0,485143.0,488305.0,491350.0,492774.0,490781.0,492606.0,492124.0,493738.0,499059.0,507435.0,508741.0,509194.0,509598.0,515331.0,518074.0,521387.0,526651.0,535080.0,543496.0,554057.0,559466.0,566929.0,573379.0,576106.0,575973.0,573109.0,575009.0,578084.0,579013.0,577694.0,578103.0,580857.0,585843.0,588012.0,591146.0,598471.0,607080.0,614213.0,616440.0,618698.0,619426.0,621232.0,620552.0,620471.0,621480.0,624125.0,629323.0,632889.0,637576.0,638728.0,639489.0,638911.0,639681.0,640241.0,645606.0,651132.0,657475.0,660218.0,661143.0,662972.0,663829.0,666586.0,668607.0,669996.0,671364.0,671677.0,674873.0,679130.0,685575.0,690709.0,696369.0,700863.0,705277.0,709804.0,713507.0,716444.0,718516.0,720107.0,721983.0,722348.0,723036.0,725278.0,727540.0,731304.0,731839.0,732587.0,732225.0,733518.0,734101.0,732176.0,731803.0,735204.0,742173.0,747105.0,749707.0,744607.0,739635.0,736799.0,740277.0,743872.0,747347.0,756677.0,768637.0,790899.0,811370.0,,885502.0,927475.0,961155.0,988287.0,1010032.0,1027165.0,1048967.0,1072875.0,1098673.0,1120086.0,1140833.0,1158056.0,1179949.0,1204501.0
186,Vail,Edwards,Eagle County,672110.0,688585.0,690928.0,687338.0,679423.0,689641.0,694585.0,704771.0,711512.0,718331.0,721510.0,717943.0,719242.0,714575.0,713636.0,721194.0,736705.0,737652.0,738699.0,740179.0,753678.0,758564.0,761975.0,767739.0,781313.0,796240.0,814928.0,823706.0,836487.0,848802.0,853617.0,853017.0,845966.0,848410.0,852303.0,852424.0,864619.0,881633.0,904432.0,914562.0,920322.0,927611.0,940321.0,952203.0,963584.0,966963.0,972476.0,972361.0,970401.0,963857.0,956321.0,954374.0,953235.0,954967.0,956918.0,961909.0,967856.0,972951.0,975969.0,979143.0,978769.0,985477.0,990213.0,999174.0,1004273.0,1012487.0,1024904.0,1036315.0,1044938.0,1049148.0,1054401.0,1059588.0,1058685.0,1058553.0,1060895.0,1072482.0,1080994.0,1087913.0,1093091.0,1099622.0,1106466.0,1111203.0,1113794.0,1119648.0,1121375.0,1125165.0,1121565.0,1118577.0,1112455.0,1112341.0,1115806.0,1118605.0,1117974.0,1117373.0,1122191.0,1127771.0,1127854.0,1130157.0,1140735.0,1159092.0,1171757.0,1172405.0,1157055.0,1141209.0,1153237.0,,1198566.0,1189479.0,1197212.0,1227690.0,1259879.0,1272083.0,1279370.0,1301582.0,1331994.0,1373582.0,1410441.0,1452198.0,1492321.0,1532505.0,1570423.0,1620568.0,1670011.0,1716038.0,1743390.0,1771096.0,1805522.0
187,Eaton,Greeley,Weld County,218320.0,219607.0,219982.0,220681.0,220523.0,220398.0,220892.0,221983.0,223677.0,224693.0,225207.0,225369.0,226819.0,228355.0,231153.0,232597.0,235118.0,235953.0,237669.0,238162.0,239399.0,240886.0,243388.0,245961.0,248745.0,251009.0,253082.0,255632.0,257974.0,260769.0,262416.0,263601.0,264285.0,265826.0,268851.0,272089.0,275092.0,277622.0,280712.0,282597.0,284271.0,285862.0,288200.0,290384.0,292282.0,294499.0,297371.0,299742.0,301884.0,302938.0,304187.0,306124.0,308523.0,310915.0,313107.0,315290.0,318144.0,319811.0,323287.0,326037.0,329980.0,332174.0,334512.0,336887.0,340139.0,342537.0,343794.0,344415.0,345310.0,346429.0,347414.0,349631.0,351604.0,353829.0,355889.0,358387.0,360682.0,362658.0,365211.0,368116.0,370763.0,373911.0,376020.0,377884.0,379569.0,381680.0,383565.0,384427.0,384651.0,385586.0,386527.0,387827.0,388634.0,388603.0,388829.0,388571.0,389000.0,391181.0,394146.0,396348.0,396959.0,396722.0,397160.0,398187.0,400757.0,404314.0,407437.0,410384.0,413365.0,418171.0,423903.0,431647.0,439677.0,448096.0,458418.0,468012.0,477980.0,484780.0,491611.0,496411.0,501031.0,510627.0,521974.0,535115.0,541299.0,544711.0,542979.0
188,Leadville,,Lake County,157804.0,158281.0,158837.0,159195.0,159599.0,160188.0,160666.0,161237.0,161728.0,162285.0,162645.0,163261.0,163997.0,165084.0,166063.0,167208.0,168376.0,169730.0,170834.0,171881.0,172665.0,173370.0,174077.0,175034.0,176367.0,177781.0,179204.0,180543.0,181693.0,182444.0,183101.0,183898.0,184962.0,186031.0,186989.0,188163.0,188838.0,189900.0,190927.0,192443.0,193986.0,195541.0,197101.0,198573.0,200161.0,201625.0,202707.0,203363.0,204361.0,205469.0,206909.0,208332.0,209812.0,210851.0,211956.0,213119.0,214239.0,214948.0,215597.0,216847.0,218126.0,219526.0,220503.0,221775.0,223300.0,225494.0,227698.0,229437.0,230812.0,232074.0,233144.0,234306.0,235342.0,236867.0,238193.0,239789.0,241479.0,243350.0,245293.0,246943.0,248484.0,249977.0,251752.0,253159.0,253627.0,253645.0,253930.0,254851.0,256359.0,258330.0,260706.0,262713.0,264596.0,266138.0,266393.0,266360.0,266469.0,266065.0,265461.0,264910.0,265884.0,267318.0,268989.0,270649.0,272226.0,273725.0,276733.0,279524.0,285777.0,291854.0,298780.0,303282.0,307486.0,312789.0,317803.0,323847.0,329044.0,334232.0,337859.0,344401.0,350347.0,355685.0,357791.0,359621.0,362974.0,370310.0,377902.0
189,Crested Butte,,Gunnison County,487473.0,485730.0,484794.0,485418.0,484693.0,484107.0,484276.0,485308.0,486969.0,487945.0,489598.0,491696.0,493200.0,495125.0,496133.0,498442.0,500150.0,503543.0,505912.0,508021.0,508017.0,508685.0,511010.0,514140.0,517176.0,519318.0,522368.0,525486.0,528218.0,530763.0,533549.0,536042.0,538165.0,540326.0,543092.0,546314.0,551503.0,557532.0,563443.0,566773.0,570886.0,575519.0,580589.0,583136.0,583402.0,583518.0,585780.0,589656.0,597473.0,604579.0,611254.0,614694.0,616920.0,619450.0,622887.0,623017.0,623211.0,622585.0,626265.0,629787.0,632232.0,635118.0,637827.0,641849.0,645285.0,649203.0,653533.0,658903.0,664646.0,670268.0,675035.0,679824.0,683785.0,688945.0,693623.0,699347.0,704077.0,708945.0,713197.0,717645.0,722008.0,726466.0,729864.0,731892.0,732413.0,733443.0,735060.0,738339.0,741267.0,744826.0,748549.0,753039.0,757522.0,761423.0,761579.0,761517.0,760031.0,761792.0,763416.0,766597.0,769243.0,771636.0,774131.0,778108.0,782773.0,788001.0,794025.0,800259.0,,831293.0,,869117.0,885182.0,901173.0,916330.0,933609.0,949684.0,964782.0,973117.0,989377.0,1002224.0,1014254.0,1015575.0,1018855.0,1026371.0,1045851.0,1065439.0
190,Monte Vista,,Rio Grande County,105251.0,105406.0,105649.0,105817.0,106189.0,106594.0,107302.0,107999.0,108728.0,109472.0,110088.0,110639.0,111143.0,111839.0,112636.0,113253.0,113981.0,114837.0,115776.0,116459.0,117141.0,117778.0,118437.0,119114.0,119907.0,119933.0,119954.0,119806.0,120642.0,121100.0,121733.0,122273.0,123083.0,123989.0,124753.0,125493.0,126637.0,128002.0,129554.0,130076.0,130657.0,131055.0,131975.0,132635.0,133355.0,134151.0,135317.0,136334.0,137371.0,137986.0,138448.0,138571.0,138967.0,139556.0,140507.0,141397.0,142047.0,142673.0,143464.0,144528.0,145362.0,146003.0,146959.0,147672.0,148512.0,149257.0,150683.0,151888.0,152931.0,153811.0,154598.0,155478.0,156197.0,157511.0,158731.0,159669.0,160487.0,161034.0,161609.0,161525.0,161656.0,161844.0,162230.0,162389.0,162797.0,163445.0,164271.0,164882.0,165389.0,165939.0,166449.0,166778.0,167099.0,167084.0,166250.0,165454.0,164697.0,165014.0,165249.0,166197.0,166635.0,167199.0,167313.0,167256.0,167268.0,167317.0,168415.0,169118.0,171882.0,174669.0,178466.0,181298.0,184060.0,186865.0,189444.0,192030.0,194354.0,196835.0,198845.0,202248.0,204888.0,207246.0,207737.0,208694.0,210256.0,214181.0,218009.0
191,Durango,Durango,La Plata County,331883.0,332466.0,332664.0,332399.0,332344.0,332624.0,334004.0,334894.0,335882.0,336504.0,337916.0,339886.0,341948.0,344458.0,346349.0,347946.0,349314.0,351356.0,353942.0,355572.0,356957.0,358257.0,360597.0,363066.0,365723.0,368301.0,371405.0,373762.0,375994.0,377426.0,379926.0,381986.0,383873.0,385373.0,387555.0,390253.0,,384774.0,381304.0,382943.0,383936.0,385162.0,385679.0,384750.0,384293.0,385005.0,386736.0,388812.0,391602.0,393849.0,396256.0,397306.0,397483.0,397560.0,398663.0,400895.0,402251.0,402825.0,403089.0,404216.0,405049.0,406015.0,407101.0,409199.0,411244.0,413332.0,415968.0,419307.0,421778.0,423001.0,423432.0,424832.0,426420.0,428044.0,429429.0,431112.0,431052.0,431554.0,431808.0,430103.0,426259.0,422146.0,422925.0,424940.0,428137.0,431366.0,435983.0,440859.0,442773.0,442727.0,440310.0,440303.0,440835.0,441411.0,441796.0,441170.0,441216.0,434327.0,430030.0,425731.0,429624.0,432341.0,435828.0,438171.0,441357.0,445543.0,448629.0,451422.0,453579.0,464377.0,473897.0,491182.0,505162.0,522936.0,534100.0,544670.0,558544.0,575431.0,591414.0,604275.0,614875.0,628603.0,644975.0,660880.0,673561.0,682522.0,689217.0
192,Florissant,Colorado Springs,Teller County,176867.0,177125.0,177424.0,177660.0,178001.0,178518.0,179020.0,179476.0,179934.0,180607.0,181424.0,182441.0,183543.0,184677.0,185747.0,186786.0,187828.0,188623.0,189286.0,189882.0,190791.0,191943.0,193173.0,194409.0,195515.0,196670.0,197930.0,199184.0,200440.0,201714.0,203059.0,204240.0,205395.0,206671.0,208395.0,209994.0,211762.0,213474.0,215289.0,216972.0,218972.0,220841.0,222440.0,223484.0,224684.0,226115.0,227715.0,229092.0,231494.0,233834.0,236544.0,238341.0,240004.0,241759.0,243383.0,244828.0,245072.0,245558.0,246346.0,248189.0,249730.0,251405.0,253012.0,254583.0,256055.0,257533.0,259271.0,261163.0,263393.0,265540.0,267565.0,269566.0,271226.0,273010.0,274723.0,276680.0,278438.0,280217.0,281988.0,283748.0,285405.0,286921.0,288348.0,289511.0,290402.0,291328.0,292242.0,293284.0,294513.0,295714.0,297511.0,299267.0,301238.0,302907.0,302943.0,302513.0,301805.0,302454.0,303397.0,304678.0,305338.0,306046.0,306779.0,308283.0,309825.0,311338.0,313816.0,316475.0,,328987.0,336484.0,341953.0,347116.0,352779.0,358025.0,364053.0,369673.0,375181.0,379089.0,386251.0,392537.0,397589.0,398453.0,400224.0,403392.0,410961.0,418198.0
193,Eagle,Edwards,Eagle County,433411.0,443331.0,443165.0,439102.0,432561.0,437744.0,439409.0,445205.0,449256.0,453229.0,454799.0,451684.0,452216.0,449059.0,448419.0,453134.0,462469.0,461760.0,460977.0,460370.0,467402.0,469146.0,470756.0,474600.0,483241.0,492429.0,504109.0,509559.0,516936.0,523843.0,525310.0,523714.0,517946.0,518578.0,520605.0,519823.0,518089.0,519647.0,524186.0,529610.0,532492.0,536789.0,544309.0,552352.0,559123.0,562195.0,564510.0,565702.0,565782.0,564096.0,562818.0,566244.0,571011.0,576391.0,580165.0,584198.0,588002.0,591731.0,595409.0,597153.0,597971.0,603147.0,611093.0,617418.0,621289.0,624457.0,628859.0,631224.0,633531.0,637336.0,640293.0,641705.0,640681.0,640802.0,643624.0,649390.0,654403.0,658588.0,662163.0,667360.0,674523.0,680139.0,684008.0,688115.0,690001.0,692762.0,691998.0,690744.0,688295.0,686207.0,687738.0,688314.0,688513.0,688523.0,690408.0,693791.0,694264.0,697003.0,703768.0,714496.0,722114.0,721295.0,713759.0,705969.0,706765.0,715189.0,723344.0,723846.0,,,,657165.0,669622.0,693328.0,719811.0,748877.0,775362.0,794262.0,808927.0,821719.0,840798.0,869490.0,898218.0,924882.0,942043.0,960264.0,978853.0
194,Manitou Springs,Colorado Springs,El Paso County,259090.0,259380.0,260128.0,260493.0,261866.0,263109.0,266572.0,268676.0,270304.0,270568.0,272069.0,273628.0,275385.0,277072.0,279605.0,281533.0,282472.0,282480.0,282798.0,284791.0,286300.0,288163.0,289549.0,291074.0,290974.0,290575.0,290621.0,291462.0,292446.0,293678.0,295241.0,295531.0,295284.0,295740.0,296129.0,298307.0,299339.0,301015.0,301333.0,301998.0,303295.0,303700.0,304386.0,304509.0,305991.0,307067.0,308650.0,309081.0,309814.0,311387.0,314307.0,317872.0,319521.0,320007.0,319843.0,320587.0,321588.0,322826.0,323800.0,325928.0,328406.0,331699.0,334022.0,336146.0,338951.0,341397.0,344145.0,345785.0,348048.0,350574.0,354103.0,358035.0,362457.0,366333.0,368848.0,371231.0,374438.0,378927.0,382832.0,385159.0,387883.0,390795.0,395139.0,398903.0,401906.0,402879.0,403460.0,404504.0,404812.0,404747.0,403669.0,404767.0,406611.0,408868.0,409658.0,411052.0,413208.0,416656.0,419847.0,422630.0,424031.0,425179.0,427235.0,431065.0,434873.0,440251.0,447512.0,455452.0,463461.0,469803.0,478841.0,487515.0,498395.0,509982.0,519837.0,527917.0,533476.0,540105.0,546981.0,555434.0,564245.0,573217.0,580391.0,590094.0,598157.0,602442.0,600456.0
195,Brush,Fort Morgan,Morgan County,109984.0,110041.0,110138.0,109991.0,109861.0,109756.0,110172.0,110518.0,110908.0,111233.0,111770.0,112342.0,112951.0,113604.0,114294.0,115014.0,115812.0,116723.0,117585.0,118357.0,119077.0,119897.0,120765.0,121656.0,122384.0,123085.0,123766.0,124626.0,125533.0,126436.0,127326.0,128244.0,129202.0,130225.0,131296.0,132293.0,134009.0,135806.0,137791.0,139017.0,140387.0,141734.0,143107.0,144169.0,145269.0,146371.0,147479.0,148467.0,149561.0,150704.0,151865.0,152991.0,154202.0,155367.0,156636.0,157776.0,159037.0,160120.0,161378.0,162539.0,163575.0,164625.0,165691.0,167008.0,168191.0,169327.0,170340.0,171388.0,172643.0,173913.0,175292.0,176676.0,177969.0,179250.0,180536.0,182002.0,183141.0,184162.0,185105.0,186251.0,187417.0,188389.0,189150.0,190000.0,190806.0,191710.0,192361.0,193360.0,194492.0,195835.0,196976.0,198107.0,199147.0,200233.0,200423.0,200423.0,200138.0,200689.0,201513.0,202650.0,203468.0,204434.0,205127.0,206026.0,206636.0,207451.0,208757.0,210181.0,213862.0,218105.0,222948.0,226554.0,229757.0,233009.0,236023.0,239693.0,243128.0,246173.0,248249.0,252753.0,256912.0,260308.0,261680.0,262979.0,265252.0,269582.0,274345.0
196,New Castle,Glenwood Springs,Garfield County,208384.0,208891.0,209511.0,209977.0,210509.0,210900.0,211478.0,212281.0,212937.0,213588.0,214320.0,215537.0,216886.0,218337.0,219840.0,221374.0,,,,,243715.0,241349.0,240607.0,239413.0,242958.0,245376.0,248201.0,250596.0,254243.0,258349.0,258952.0,261697.0,265251.0,272314.0,279841.0,286381.0,294481.0,302260.0,310201.0,312957.0,311910.0,310271.0,311160.0,312210.0,312729.0,309973.0,307769.0,305508.0,305357.0,306921.0,310441.0,314099.0,314692.0,313017.0,311628.0,312168.0,314030.0,318288.0,320826.0,323691.0,326815.0,329885.0,332981.0,333427.0,335946.0,339339.0,343018.0,346270.0,347209.0,348455.0,349515.0,352766.0,355843.0,361163.0,365197.0,368097.0,369001.0,369548.0,370781.0,371141.0,372547.0,373611.0,375926.0,377336.0,375395.0,374240.0,373903.0,377960.0,379966.0,380580.0,379701.0,380842.0,381988.0,384931.0,385499.0,386813.0,386158.0,387283.0,388151.0,388476.0,388828.0,388530.0,390845.0,392999.0,397169.0,402098.0,407280.0,413605.0,419267.0,425304.0,431777.0,439603.0,449726.0,459306.0,469432.0,478741.0,488859.0,499097.0,508564.0,519834.0,528138.0,534972.0,539556.0,548182.0,559365.0,571382.0,579911.0
197,Gypsum,Edwards,Eagle County,271581.0,278128.0,277999.0,275463.0,271554.0,275127.0,276319.0,279971.0,282577.0,285294.0,286250.0,284182.0,284312.0,282310.0,281667.0,284403.0,289928.0,289269.0,288577.0,288280.0,292866.0,293987.0,294783.0,296903.0,301948.0,307400.0,314634.0,317979.0,322564.0,326463.0,327196.0,326133.0,322631.0,323128.0,324197.0,323527.0,323513.0,325978.0,331144.0,335538.0,337382.0,340540.0,345111.0,350847.0,356561.0,360439.0,364011.0,365363.0,366582.0,365972.0,365582.0,367616.0,370686.0,373025.0,374136.0,376365.0,378790.0,380783.0,381987.0,381357.0,380804.0,383045.0,387334.0,391150.0,392622.0,394283.0,397283.0,399711.0,401824.0,403582.0,404855.0,407713.0,408612.0,409771.0,410294.0,413098.0,416170.0,418856.0,421899.0,425328.0,430207.0,433656.0,436198.0,438676.0,440399.0,443329.0,444259.0,445063.0,443965.0,442482.0,441973.0,442043.0,441323.0,441447.0,443415.0,447180.0,446922.0,447376.0,450438.0,457779.0,462590.0,464273.0,457194.0,450076.0,445933.0,449307.0,458029.0,460031.0,469444.0,476871.0,482569.0,486107.0,492808.0,512285.0,530802.0,548790.0,564282.0,578204.0,590952.0,603877.0,619085.0,639152.0,659638.0,678536.0,689028.0,698874.0,710061.0
198,Milliken,Greeley,Weld County,174359.0,176490.0,178488.0,179863.0,179920.0,178865.0,178172.0,178417.0,179876.0,181020.0,181488.0,181032.0,181789.0,182841.0,185529.0,187397.0,190043.0,191480.0,193471.0,194953.0,197359.0,199626.0,203000.0,205923.0,208713.0,210450.0,212142.0,214697.0,216349.0,218025.0,218461.0,220180.0,221401.0,222986.0,225023.0,227123.0,229629.0,231552.0,234234.0,235455.0,236954.0,238396.0,240989.0,243557.0,246300.0,249138.0,252316.0,254966.0,257809.0,259408.0,260958.0,262669.0,264914.0,266807.0,268728.0,271320.0,274928.0,277995.0,281382.0,284305.0,286925.0,288745.0,289908.0,291524.0,293590.0,295957.0,298319.0,300039.0,301477.0,301711.0,302231.0,303908.0,307642.0,311524.0,315419.0,318218.0,320885.0,323534.0,326625.0,329738.0,331777.0,333328.0,334992.0,337055.0,338655.0,339958.0,340251.0,340691.0,339635.0,339880.0,339933.0,341101.0,342104.0,342695.0,343311.0,343389.0,343391.0,344614.0,346171.0,347734.0,348638.0,349612.0,352103.0,354490.0,357319.0,360177.0,362881.0,365495.0,367088.0,370754.0,375527.0,382809.0,390239.0,398265.0,408579.0,418213.0,427603.0,433712.0,439305.0,443354.0,447119.0,455090.0,465236.0,477188.0,483442.0,487466.0,487434.0
199,Frisco,Breckenridge,Summit County,353377.0,353940.0,354303.0,354764.0,355764.0,356988.0,358670.0,359709.0,361106.0,362782.0,364537.0,365816.0,367123.0,368857.0,368794.0,368439.0,367757.0,368365.0,369276.0,370437.0,372331.0,373610.0,375113.0,377026.0,379096.0,381315.0,383365.0,385633.0,388544.0,392090.0,395284.0,397139.0,398754.0,400564.0,402178.0,402889.0,404620.0,407190.0,405008.0,402191.0,399539.0,402348.0,405633.0,412250.0,418007.0,421128.0,420125.0,420969.0,424163.0,427395.0,430825.0,434673.0,439950.0,444500.0,449293.0,453612.0,457988.0,462271.0,466661.0,470174.0,472391.0,474149.0,477739.0,482648.0,488693.0,494565.0,500800.0,505905.0,510375.0,516321.0,521746.0,527049.0,530862.0,536229.0,542630.0,549302.0,555555.0,561215.0,565839.0,569413.0,573110.0,577530.0,582829.0,587595.0,591783.0,596600.0,602076.0,606213.0,609790.0,611925.0,614685.0,614387.0,612315.0,611932.0,612647.0,616365.0,619122.0,618777.0,617783.0,617212.0,617995.0,617120.0,614303.0,616052.0,620357.0,626526.0,631541.0,640801.0,649205.0,661117.0,671398.0,686170.0,708510.0,736082.0,765224.0,780691.0,794713.0,816011.0,844441.0,869267.0,889442.0,909682.0,932123.0,954236.0,974518.0,986387.0,984534.0
200,Silverthorne,Breckenridge,Summit County,366337.0,367248.0,369096.0,370646.0,372271.0,373712.0,375109.0,375580.0,376295.0,377169.0,378797.0,380422.0,382024.0,384129.0,381193.0,378226.0,374849.0,375925.0,376758.0,377307.0,378245.0,380056.0,382929.0,386638.0,389260.0,391535.0,393515.0,396643.0,400074.0,403766.0,406666.0,408478.0,408404.0,408135.0,408423.0,410027.0,412575.0,415496.0,413442.0,411344.0,410296.0,414795.0,419283.0,424787.0,430801.0,434334.0,434970.0,435264.0,438355.0,442566.0,447762.0,452733.0,457441.0,461203.0,465128.0,468307.0,470743.0,473892.0,478784.0,484178.0,488380.0,489566.0,491857.0,495060.0,502000.0,508685.0,515496.0,521664.0,528030.0,535384.0,541990.0,547834.0,552851.0,559099.0,566959.0,575099.0,582591.0,588746.0,594014.0,598073.0,601780.0,606230.0,611187.0,614914.0,617146.0,619707.0,624582.0,628945.0,633258.0,635614.0,638262.0,637738.0,635332.0,635493.0,635436.0,638520.0,639752.0,640362.0,639915.0,640285.0,642764.0,644407.0,643838.0,646013.0,650028.0,655173.0,659131.0,667939.0,678979.0,694715.0,710938.0,731333.0,759557.0,791829.0,825556.0,845084.0,863764.0,883684.0,911940.0,934672.0,955399.0,974655.0,999534.0,1023538.0,1049433.0,1063295.0,1056664.0
201,Florence,Cañon City,Fremont County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132885.0,133515.0,134789.0,135888.0,136952.0,137762.0,138504.0,139471.0,140570.0,141676.0,142294.0,143096.0,144079.0,145184.0,146544.0,147432.0,148386.0,148837.0,149683.0,150824.0,152161.0,153491.0,154126.0,154648.0,155299.0,156218.0,157243.0,157846.0,158490.0,159128.0,160017.0,161598.0,162958.0,164189.0,164818.0,165519.0,166498.0,167648.0,169017.0,170057.0,170948.0,171549.0,172269.0,173215.0,174341.0,175430.0,175933.0,176092.0,176267.0,176814.0,177711.0,179201.0,181982.0,182990.0,185801.0,187808.0,190938.0,,188800.0,189779.0,194698.0,196089.0,197443.0,197308.0,197297.0,198261.0,200021.0,202222.0,203730.0,205924.0,208182.0,210947.0,212973.0,214860.0,216843.0,219652.0,222736.0,227656.0,231321.0,237080.0,247418.0,260000.0,264662.0,262170.0,259180.0,261570.0,265881.0,268104.0,271936.0,273074.0
202,Parachute,Glenwood Springs,Garfield County,147099.0,147296.0,147594.0,147675.0,147842.0,147964.0,148398.0,148872.0,149321.0,149784.0,150522.0,151528.0,152532.0,153425.0,154373.0,155328.0,,,,,170981.0,169293.0,168713.0,167827.0,170112.0,171522.0,173215.0,174707.0,177125.0,179964.0,180256.0,182000.0,184194.0,188906.0,193979.0,198385.0,204139.0,209603.0,215211.0,216903.0,216063.0,214904.0,215325.0,215676.0,215511.0,213165.0,211267.0,209276.0,208861.0,209731.0,212042.0,214403.0,214433.0,212699.0,210957.0,210427.0,210920.0,213078.0,214260.0,215417.0,210866.0,206384.0,202128.0,202195.0,204010.0,206587.0,209243.0,211266.0,212334.0,213339.0,215026.0,218041.0,222092.0,226130.0,229017.0,231139.0,232888.0,234444.0,235735.0,236860.0,238311.0,239268.0,240139.0,240524.0,239684.0,239876.0,240465.0,242968.0,244457.0,245330.0,245873.0,247405.0,248865.0,251347.0,251993.0,253107.0,253428.0,255195.0,256642.0,256718.0,256869.0,257218.0,259284.0,261422.0,264191.0,267415.0,269527.0,272146.0,274846.0,278308.0,282336.0,287390.0,293974.0,300197.0,306139.0,311846.0,317770.0,324011.0,329437.0,335840.0,340984.0,345997.0,349229.0,354349.0,360293.0,367480.0,371608.0
203,Westcliffe,,Custer County,158934.0,158909.0,158648.0,159053.0,159002.0,159133.0,159059.0,159529.0,160224.0,161396.0,162775.0,164244.0,165161.0,165930.0,166752.0,168048.0,168968.0,169764.0,170189.0,171314.0,172240.0,173544.0,174756.0,176337.0,178069.0,179864.0,181384.0,182696.0,183942.0,185529.0,187099.0,188126.0,188772.0,189284.0,190128.0,191452.0,192072.0,192626.0,193110.0,194450.0,196554.0,198580.0,200609.0,202000.0,203228.0,204723.0,206222.0,207341.0,207889.0,208725.0,209775.0,211376.0,212557.0,213886.0,215082.0,216305.0,217229.0,217646.0,218065.0,218643.0,219656.0,220514.0,221643.0,222554.0,223207.0,223542.0,224135.0,225067.0,226816.0,229206.0,231565.0,233044.0,233862.0,235854.0,237941.0,239752.0,240600.0,241857.0,243393.0,244713.0,245976.0,246709.0,247577.0,248347.0,249623.0,250612.0,251565.0,252084.0,253177.0,254856.0,256845.0,258477.0,259596.0,259367.0,257968.0,256474.0,256745.0,258336.0,260080.0,261268.0,262213.0,263213.0,264696.0,266222.0,267739.0,269189.0,271769.0,274314.0,280393.0,285728.0,292109.0,295730.0,300191.0,304856.0,309408.0,314454.0,319043.0,323312.0,325805.0,331179.0,336645.0,341414.0,343123.0,344179.0,346454.0,352317.0,358704.0
